Country,Title,Variety,City,Lat,Lng,PriceAverage,PointsAverage,Price Average,Points Average
Italy,Il Poggiolo E. Cosimi 2006 Il Mio Brunello Riserva  (Brunello di Montalcino),Sangiovese Grosso,siena,43.04,11.47,150.0,94,150.0,94
US,Mantra 2006 Reserve Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,novato,38.11,-122.57,65.0,87,65.0,87
Australia,Ballast Stone Estate Wines 2006 Shiraz (McLaren Vale),Shiraz,victor harbor,-35.45,138.81,16.0,87,16.0,87
Italy,Cantine Sant'Agata 2007 Pro Nobis  (Ruché di Castagnole Monferrato),Ruché,asti,44.97,8.27,26.0,87,26.0,87
Italy,Colle dei Venti 2006  Barbera d'Asti,Barbera,mussomeli,37.61,13.7,16.0,87,16.0,87
Italy,La Scolca 2004 Pinot Nero (Oltrepò Pavese),Pinot Nero,novi ligure,44.71,8.78,26.0,87,26.0,87
Austria,Proidl 2008 Senftenberger Freiheit Grüner Veltliner (Niederösterreich),Grüner Veltliner,krems,48.45,15.56,13.0,87,13.0,87
US,Adobe Road 2006 Zinfandel (Dry Creek Valley),Zinfandel,petaluma,38.23,-122.64,35.0,87,35.0,87
US,Arrowood 2007 Chardonnay (Sonoma County),Chardonnay,sonoma,38.36,-122.5,30.0,87,30.0,87
Czech Republic,Vino z Czech 2011 Welschriesling (Moravia),Welschriesling,velke pavlovice,48.93,16.82,25.0,85,25.0,85
US,Banshee Wines 2012 Sauvignon Blanc (Sonoma County),Sauvignon Blanc,healdsburg,38.61,-122.87,18.0,85,18.0,85
Italy,Bindi Sergardi 2010  Chianti Classico,Red Blend,siena,43.42,11.33,20.0,85,20.0,85
Italy,Corte alla Flora 2011  Rosso di Montepulciano,Red Blend,montepulciano,43.1,11.84,12.0,85,12.0,85
Argentina,Alpamanta 2009 Estate Malbec (Mendoza),Malbec,lujan,-33.24,-68.93,29.0,85,29.0,85
US,Buena Vista 2011 The Count Founder's Red (Sonoma County),Red Blend,sonoma,38.3,-122.42,20.0,85,20.0,85
France,Domaine Robert Klingenfus 2010 Signature Pinot Noir (Alsace),Pinot Noir,obernai,48.55,7.49,17.0,85,17.0,85
US,Dominican Oaks 2010 Zinfandel (Napa Valley),Zinfandel,baraboo,43.85,-90.14,17.0,85,17.0,85
US,Emerson 2012 Viognier (Willamette Valley),Viognier,corvallis,44.74,-123.27,20.0,85,20.0,85
Italy,Fattoria di Montecchio 2010  Chianti Classico,Red Blend,poggibonsi,43.53,11.25,15.0,85,15.0,85
US,Girardet 2011 Chardonnay (Umpqua Valley),Chardonnay,roseburg,43.1,-123.58,15.0,85,15.0,85
Italy,Vignavecchia 2011  Chianti Classico,Red Blend,figline valdarno,43.49,11.38,32.0,85,32.0,85
Argentina,Casarena 2011 Estate Bottled Malbec (Mendoza),Malbec,lujan,-33.07,-68.89,17.0,84,17.0,84
Slovenia,Ciringa 2011 Fosilni Breg Sauvignon Blanc (Slovenia),Sauvignon Blanc,pesnica pri mariboru,46.68,15.6,20.0,84,20.0,84
Italy,La Calonica 2006  Vino Nobile di Montepulciano,Prugnolo Gentile,cortona,43.17,11.94,32.0,90,32.0,90
Germany,Lingenfelder 2007 Freinsheimer Musikantenbuckel Kabinett Riesling (Pfalz),Riesling,herxheim,49.54,8.23,23.0,90,23.0,90
US,Novy 2006 Parsons' Vineyard Syrah (Russian River Valley),Syrah,santa rosa,38.48,-122.74,33.0,90,33.0,90
US,Edmonds Winery 2007 Solstice Red (Horse Heaven Hills),Red Blend,edmonds,47.81,-122.38,40.0,90,40.0,90
Germany,Fitz-Ritter 2006 Beerenauslese Rieslaner (Pfalz),Rieslaner,bad durkheim,49.47,8.17,47.0,90,47.0,90
Germany,Georg Mosbacher 2007 Forster Musenhang Spätlese Trocken Riesling (Pfalz),Riesling,bad durkheim,49.42,8.19,36.0,90,36.0,90
US,Highlands 2006 Reserve Cabernet Sauvignon (Howell Mountain),Cabernet Sauvignon,napa,38.36,-122.34,75.0,90,75.0,90
South Africa,Vergelegen 2005 Mill Race Cabernet Sauvignon-Merlot (Stellenbosch),Cabernet Sauvignon-Merlot,somerset west,-34.08,18.89,20.0,90,20.0,90
Italy,Camigliano 2004  Brunello di Montalcino,Sangiovese Grosso,roccastrada,43.01,11.4,58.0,90,58.0,90
Italy,Ciacci Piccolomini d'Aragona 2004  Brunello di Montalcino,Sangiovese Grosso,montepulciano,42.99,11.51,53.0,90,53.0,90
US,Crane Brothers 2005 Crane Ranch Vineyard Merlot (Napa Valley),Merlot,napa,38.29,-122.29,30.0,90,30.0,90
Spain,García Figuero 2004 Tinto Figuero 15 Reserva  (Ribera del Duero),Tempranillo Blend,aranda de duero,41.73,-3.88,54.0,90,54.0,90
Australia,Picardy 2006 Chardonnay (Pemberton),Chardonnay,collie,-34.4,116.13,33.0,90,33.0,90
Italy,Tenuta La Fuga 2004  Brunello di Montalcino,Sangiovese Grosso,roccastrada,43.01,11.4,65.0,90,65.0,90
Italy,Tiezzi 2004  Brunello di Montalcino,Sangiovese Grosso,siena,43.06,11.48,70.0,90,70.0,90
US,Trinchero 2005 Chicken Ranch Vineyard Cabernet Sauvignon (Rutherford),Cabernet Sauvignon,santa rosa,38.53,-122.5,30.0,90,30.0,90
Italy,Borgo Scopeto 2005 Vigna Misciano Riserva  (Chianti Classico),Sangiovese,siena,43.4,11.35,34.0,90,34.0,90
France,Château de la Roulerie 2014 La Camélias  (Rosé de Loire),Rosé,les ponts-de-ce,47.33,-0.66,13.0,85,13.0,85
France,Château la Croix de Roche 2013  Bordeaux Supérieur,Bordeaux-style Red Blend,libourne,44.98,-0.25,15.0,85,15.0,85
France,Château Les Hauts de Palette 2012  Côtes de Bordeaux,Bordeaux-style Red Blend,floirac,44.65,-0.32,25.0,85,25.0,85
France,Château Roc Montalon 2013  Bordeaux Supérieur,Bordeaux-style Red Blend,lormont,45.0,-0.45,15.0,85,15.0,85
France,Château Saint-Pierre NV Saint-Pierre Rosé Brut Sparkling (Vin Mousseux),Sparkling Blend,saint-medard-en-jalles,45.15,-0.75,24.0,85,24.0,85
US,Atwater 2013 Dry Riesling (Seneca Lake),Riesling,ithaca,42.48,-76.87,16.0,85,16.0,85
Chile,Balduzzi 2012 Grand Reserve Red (Maule Valley),Red Blend,san javier,-35.6,-71.71,18.0,85,18.0,85
France,Cave de Saumur 2014 Les Pouches  (Saumur),Chenin Blanc,saumur,47.2,-0.07,14.0,85,14.0,85
US,Hawk Watch Winery 2012 Syrah (South Coast),Syrah,ramona,33.37,-116.74,32.0,85,32.0,85
Spain,La Purísima 2013 Alphabet Wines Monastrell (Yecla),Monastrell,yecla,38.61,-1.1,15.0,85,15.0,85
Chile,Viña Casas Patronales 2012 Reserva Privada Cabernet Sauvignon (Maule Valley),Cabernet Sauvignon,santiago,-33.41,-70.58,15.0,85,15.0,85
Chile,Montes 2012 La Finca Clos D'Angel Malbec (Colchagua Valley),Malbec,santa cruz,-34.62,-71.27,13.0,85,13.0,85
US,One Leaf 2012 Chardonnay (California),Chardonnay,placerville,38.6,-120.67,10.0,85,10.0,85
Chile,Santa Luz 2014 Reserva Encinos Malbec (Colchagua Valley),Malbec,santiago,-33.3,-70.7,12.0,85,12.0,85
US,Johnson Estate 2013 Freelings Creek Reserve Sparkling Traminette (Lake Erie),Traminette,fredonia,42.31,-79.61,18.0,85,18.0,85
US,McFadden 2014 Blue Quail Pinot Gris (Potter Valley),Pinot Gris,ukiah,39.36,-123.13,15.0,85,15.0,85
US,Ardiri Winery and Vineyards 2012 Pinot Noir (California),Pinot Noir,cornelius,45.45,-123.04,29.0,85,29.0,85
US,Canoe Ridge 2013 The Expedition Merlot (Horse Heaven Hills),Merlot,walla walla,46.07,-118.36,15.0,85,15.0,85
US,Jefferson Vineyards 2008 Reserve Merlot (Monticello),Merlot,charlottesville,37.99,-78.44,35.0,88,35.0,88
US,Canihan 2009 Exuberance Syrah (Sonoma Valley),Syrah,sonoma,38.27,-122.43,45.0,88,45.0,88
Spain,Finca Albret 2009 Crianza Red (Navarra),Red Blend,tudela,42.23,-1.71,16.0,88,16.0,88
Italy,Domenico Fraccaroli 2008 Grotta del Ninfeo  (Amarone della Valpolicella),Red Blend,latisana,45.87,13.15,42.0,88,42.0,88
US,Foyt Family 2009 No. 77 Cabernet Sauvignon (Mount Veeder),Cabernet Sauvignon,sonoma,38.23,-122.46,75.0,88,75.0,88
US,Novelty Hill 2010 Stillwater Creek Vineyard Malbec (Columbia Valley (WA)),Malbec,woodinville,47.73,-122.15,28.0,88,28.0,88
US,Scarborough 2010 The Main Event Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,seattle,47.57,-122.34,35.0,88,35.0,88
Italy,Trabucchi d'Illasi 2007  Amarone della Valpolicella,Red Blend,san bonifacio,45.46,11.2,85.0,88,85.0,88
US,Hogue 2012 Late Harvest Riesling (Columbia Valley (WA)),Riesling,grandview,46.22,-119.73,11.0,88,11.0,88
Italy,Manara 2010 Le Morete  (Valpolicella Classico Superiore Ripasso),Red Blend,negrar,45.52,10.91,20.0,88,20.0,88
Italy,Montecariano 2009  Valpolicella Classico Superiore Ripasso,Red Blend,negrar,45.52,10.88,27.0,88,27.0,88
US,Airfield Estates 2012 Unoaked Chardonnay (Yakima Valley),Chardonnay,woodinville,47.73,-122.14,13.0,88,13.0,88
Italy,Antica Corte 2010  Amarone della Valpolicella,Red Blend,negrar,45.53,10.95,47.0,88,47.0,88
US,Fabbioli Cellars 2013 Chambourcin (Virginia),Chambourcin,leesburg,39.18,-77.52,18.0,87,18.0,87
US,Biltmore Estate NV Blanc de Noir Brut Sparkling (America),Sparkling Blend,asheville,35.55,-82.58,25.0,87,25.0,87
Portugal,Casa Santos Lima 2015 Fortissimo Red (Alentejano),Portuguese Red,ventosa,39.07,-9.12,15.0,87,15.0,87
Portugal,Caves Transmontanas 2013 Vertice Grande Reserva Red (Douro),Portuguese Red,vilela,41.26,-7.47,26.0,87,26.0,87
Portugal,Caves Velhas 2014 D. Fuas Reserva Red (Terras do Dão),Portuguese Red,oliveira do douro,41.13,-8.6,10.0,87,10.0,87
US,Deaver 2013 Ten Zin Zinfandel (Amador County),Zinfandel,placerville,38.54,-120.79,30.0,87,30.0,87
France,Domaine Girard 2016 Benoît Girard  (Sancerre),Sauvignon Blanc,beaune,47.07,4.82,25.0,87,25.0,87
France,Domaine les Hautes Noëlles 2016 Les Parcelles Sur Lie  (Muscadet Côtes de Grandlieu),Melon,coueron,47.14,-1.72,12.0,87,12.0,87
Portugal,Quinta da Ribeirinha 2015 Ardósia Tinto Red (Tejo),Portuguese Red,vilela,41.18,-7.55,13.0,87,13.0,87
Portugal,Quinta do Vale Meão 2015 Vintage  (Port),Port,custoias,41.15,-7.12,80.0,87,80.0,87
Portugal,Quinta Nova de Nossa Senhora do Carmo 2016 Rosé (Douro),Rosé,vilela,41.16,-7.6,30.0,87,30.0,87
US,Ransom 2013 Selection Pinot Noir (Eola-Amity Hills),Pinot Noir,newberg,45.21,-123.19,27.0,87,27.0,87
Portugal,Rui Roboredo Madeira 2015 Beyra Colheita Red (Beira Interior),Portuguese Red,custoias,40.99,-7.06,12.0,87,12.0,87
US,Simple Machine 2013 Leverage White (Rogue Valley),Rhône-style White Blend,ashland,42.24,-122.77,28.0,87,28.0,87
Italy,Tenuta Rapitalà 2016 Campo Reale Nero d'Avola (Sicilia),Nero d'Avola,alcamo,37.92,13.07,14.0,87,14.0,87
US,Derby 2010 Fifteen 10 White White (Paso Robles),Rhône-style White Blend,atascadero,35.62,-120.69,24.0,85,24.0,85
Italy,Di Majo Norante 2011 Sangiovese (Terra degli Osci),Sangiovese,termoli,41.91,15.1,12.0,85,12.0,85
Italy,Bonavita 2009  Faro,Red Blend,villa san giovanni,38.27,15.58,40.0,85,40.0,85
France,Château de Pizay 2011 Rosé d'Une Nuit Gamay (Beaujolais Rosé),Gamay,villefranche-sur-saone,46.14,4.7,12.0,85,12.0,85
France,Domaine du Vissoux 2011 Les Griottes  (Beaujolais),Gamay,tarare,45.92,4.54,15.0,85,15.0,85
Chile,Lomas del Valle 2011 Coastal Cool Climate Merlot (Casablanca Valley),Merlot,villa alemana,-33.29,-71.39,14.0,85,14.0,85
Italy,Miali 2011 Ametys Rosato (Puglia),Rosato,martina franca,40.7,17.34,17.0,85,17.0,85
US,Pearmund 2011 Vinecroft Vineyard Viognier (Virginia),Viognier,manassas,38.78,-77.74,25.0,85,25.0,85
Italy,Di Filippo 2012  Montefalco Rosso,Red Blend,assisi,42.99,12.55,18.0,90,18.0,90
US,Domaine Carneros 2012 Clonal Series Swan Pinot Noir (Carneros),Pinot Noir,napa,38.26,-122.35,55.0,90,55.0,90
US,Jamieson Ranch 2012 Double Lariat Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,american canyon,38.22,-122.23,60.0,90,60.0,90
US,Knudsen 2012 Pinot Noir (Dundee Hills),Pinot Noir,newberg,45.28,-123.06,55.0,90,55.0,90
Italy,Cantina della Volta 2010 Rosé Metodo Classico  (Lambrusco di Modena),Lambrusco di Sorbara,nonantola,44.72,11.04,30.0,90,30.0,90
Italy,Cantina Fratelli Pardi 2011  Montefalco Rosso,Red Blend,foligno,42.89,12.65,19.0,90,19.0,90
Italy,Romanelli 2010  Montefalco Sagrantino,Sagrantino,foligno,42.91,12.66,40.0,90,40.0,90
Italy,Principe Pallavicini 2012 Amarasco Cesanese (Lazio),Cesanese,rocca priora,41.84,12.76,20.0,90,20.0,90
US,Thurston Wolfe 2010 The Geologist Red (Columbia Valley (WA)),Bordeaux-style Red Blend,grandview,46.22,-119.78,50.0,90,50.0,90
US,Two Mountain 2012 Copeland Vineyard Syrah (Yakima Valley),Syrah,toppenish,46.44,-120.27,25.0,90,25.0,90
US,Alder Springs 2013 Signature Chardonnay (Mendocino),Chardonnay,ukiah,39.69,-123.52,38.0,90,38.0,90
US,Borra 2012 Markus Nimmo White (California),White Blend,lodi,38.09,-121.3,22.0,90,22.0,90
Italy,Capanne Ricci 2010  Brunello di Montalcino,Sangiovese,roccastrada,43.0,11.46,55.0,90,55.0,90
US,Chalk Hill 2011 Botrytised Semillon (Chalk Hill),Sémillon,windsor,38.57,-122.77,45.0,90,45.0,90
France,Château Giscours 2012 Le Haut-Médoc de Giscours  (Haut-Médoc),Bordeaux-style Red Blend,blanquefort,45.01,-0.65,50.0,90,50.0,90
France,Château Laforge 2012  Saint-Émilion,Bordeaux-style Red Blend,libourne,44.85,-0.16,65.0,90,65.0,90
France,Château Larrivaux 2011  Haut-Médoc,Bordeaux-style Red Blend,saint-medard-en-jalles,45.23,-0.81,19.0,90,19.0,90
France,Château Rollan de By 2012  Médoc,Bordeaux-style Red Blend,royan,45.37,-0.87,42.0,90,42.0,90
France,Château Tour de Pez 2012  Saint-Estèphe,Bordeaux-style Red Blend,saint-medard-en-jalles,45.26,-0.77,19.0,90,19.0,90
Spain,Delgado Zuleta NV Premium Fino Sherry (Jerez),Sherry,sanlucar de barrameda,36.77,-6.36,16.0,90,16.0,90
US,McGrail 2011 Reserve Cabernet Sauvignon (Livermore Valley),Cabernet Sauvignon,livermore,37.65,-121.7,39.0,90,39.0,90
US,Clos Pegase 2012 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,santa rosa,38.57,-122.56,50.0,88,50.0,88
US,Covenant 2013 Lavan Chardonnay (Sonoma Mountain),Chardonnay,albany,37.88,-122.3,38.0,88,38.0,88
US,Domaine Degher 2010 Mojo Estate Red (Paso Robles),Red Blend,atascadero,35.63,-120.69,42.0,88,42.0,88
Romania,Davino 2013 Domaine Ceptura White (Dealu Mare),White Blend,colceag,44.99,26.34,22.0,88,22.0,88
France,Joseph Drouhin 2012  Chorey-lès-Beaune,Pinot Noir,beaune,47.02,4.84,30.0,88,30.0,88
Italy,La Cappuccina 2013 Monte Stelle  (Soave Classico),Garganega,san bonifacio,45.45,11.3,16.0,88,16.0,88
Italy,Lis Neris 2010 Tal Lùc White (Venezia Giulia),White Blend,gorizia,45.93,13.53,43.0,88,43.0,88
France,Domaine Zinck 2013 Terroir Pinot Gris (Alsace),Pinot Gris,colmar,48.04,7.3,19.0,88,19.0,88
Romania,Domeniile Panciu 2012 Feteasca Neagra (Panciu),Feteasca Neagra,panciu,45.88,27.06,20.0,88,20.0,88
US,Archium 2013 Faction Syrah (Santa Ynez Valley),Syrah,rapid city,43.95,-103.52,40.0,88,40.0,88
US,Asuncion Ridge 2012 Nefarious Red (Paso Robles),Rhône-style Red Blend,atascadero,35.63,-120.69,44.0,88,44.0,88
US,Paul Hobbs 2012 Ellen Lane Estate Chardonnay (Russian River Valley),Chardonnay,windsor,38.44,-122.86,75.0,95,75.0,95
Spain,Artadi 2011 Viña El Pison  (Rioja),Tempranillo Blend,logrono,42.55,-2.58,300.0,95,300.0,95
Italy,Aurelio Settimo 2010 Rocche dell'Annunziata  (Barolo),Nebbiolo,alba,44.64,7.95,65.0,95,65.0,95
Italy,Giacomo Fenocchio 2010 Villero  (Barolo),Nebbiolo,alba,44.61,7.96,60.0,95,60.0,95
Italy,Giovanni Rosso 2010 Cerretta  (Barolo),Nebbiolo,alba,44.6,8.0,96.0,95,96.0,95
Italy,Rizzi 2009 Boito Riserva  (Barbaresco),Nebbiolo,alba,44.69,8.07,59.0,95,59.0,95
Italy,Le Strette 2010 Bergera Pezzole  (Barolo),Nebbiolo,bra,44.59,7.93,60.0,94,60.0,94
US,Marimar Estate 2011 Don Miguel Vineyard Bonita's Hill Unfiltered Chardonnay (Russian River Valley),Chardonnay,windsor,38.42,-122.9,43.0,94,43.0,94
Italy,Roccheviberti 2010 Rocche di Castiglione  (Barolo),Nebbiolo,alba,44.62,7.97,42.0,94,42.0,94
Italy,Cascina Ballarin 2010 Tre Ciabot  (Barolo),Nebbiolo,alba,44.63,7.96,48.0,94,48.0,94
Italy,Cordero di Montezemolo 2010 Bricco Gattera  (Barolo),Nebbiolo,alba,44.64,7.96,80.0,94,80.0,94
Italy,Paolo Scavino 2010 Carobric  (Barolo),Nebbiolo,alba,44.63,7.97,80.0,94,80.0,94
Italy,Pio Cesare 2010  Barolo,Nebbiolo,alba,44.7,8.04,64.0,94,64.0,94
Italy,Rivetto 2010 del Comune di Serralunga d'Alba  (Barolo),Nebbiolo,alba,44.61,8.01,75.0,94,75.0,94
US,Matanzas Creek 2012 Merlot (Sonoma County),Merlot,rohnert park,38.4,-122.63,28.0,89,28.0,89
Austria,Nastl 2015 Klassik Grüner Veltliner (Niederösterreich),Grüner Veltliner,langenlois,48.48,15.65,10.0,89,10.0,89
Austria,Nigl 2015 Gelber Muskateller (Niederösterreich),Gelber Muskateller,krems,48.45,15.57,25.0,89,25.0,89
US,Patland 2012 Proprietary Red (Napa Valley),Red Blend,napa,38.4,-122.29,70.0,89,70.0,89
Spain,Proelio 2012 Crianza  (Rioja),Tempranillo,logrono,42.33,-2.5,20.0,89,20.0,89
New Zealand,Quartz Reef 2013 Bendigo Single Vineyard Pinot Noir (Central Otago),Pinot Noir,clyde,-45.05,169.18,45.0,89,45.0,89
US,Jekel 2014 Riesling (Monterey),Riesling,greenfield,36.32,-121.26,14.0,89,14.0,89
Spain,Trus 2012 Crianza  (Ribera del Duero),Tinta Fina,aranda de duero,41.67,-4.15,25.0,89,25.0,89
US,Jaffurs 2013 Syrah (Santa Barbara County),Syrah,santa barbara,34.42,-119.68,29.0,89,29.0,89
US,Gibbs 2012 Crossed Paths Dusty Red (Napa Valley),Red Blend,sonoma,38.54,-122.48,22.0,89,22.0,89
Italy,Le Senate 2012 Cacinello Red (Marche),Red Blend,porto san giorgio,43.11,13.81,28.0,89,28.0,89
US,Betwixt 2014 Chardonnay (Santa Cruz Mountains),Chardonnay,san francisco,37.74,-122.4,28.0,89,28.0,89
New Zealand,Brancott 2015 Pinot Grigio (Marlborough),Pinot Grigio,seddon,-41.54,173.85,14.0,89,14.0,89
Austria,The Dot 2014 Austrian Plum St. Laurent (Niederösterreich),St. Laurent,korneuburg,48.37,16.38,13.0,89,13.0,89
Spain,Ramón Bilbao 2015 Albariño (Rías Baixas),Albariño,miranda de ebro,42.57,-2.86,15.0,89,15.0,89
US,San Simeon 2012 St. Eva Hill Vineyard Petite Sirah (Paso Robles),Petite Sirah,morro bay,35.64,-121.19,35.0,89,35.0,89
US,Avant 2014 Fresh Crisp Clean Chardonnay (California),Chardonnay,clifton,39.08,-108.41,17.0,89,17.0,89
US,One 2011 Cabernet Sauvignon (Yountville),Cabernet Sauvignon,east wenatchee bench,47.84,-120.01,45.0,89,45.0,89
US,Pace 2013 Sebastiano Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,lompoc,34.59,-120.14,45.0,89,45.0,89
New Zealand,Waipara Hills 2014 Sauvignon Blanc (Marlborough),Sauvignon Blanc,amberley,-43.08,172.75,19.0,89,19.0,89
Italy,Valle dell'Acate 2012  Cerasuolo di Vittoria Classico,Red Blend,vittoria,37.05,14.52,27.0,89,27.0,89
US,Volatus 2008 Reserve Red (Paso Robles),Red Blend,atascadero,35.56,-120.77,25.0,89,25.0,89
US,Zocker 2014 Paragon Vineyard Grüner Veltliner (Edna Valley),Grüner Veltliner,san luis obispo,35.23,-120.6,20.0,89,20.0,89
Austria,Hannes Reeh 2014 Rohstoff Chardonnay (Burgenland),Chardonnay,janossomorja,47.77,17.04,21.0,89,21.0,89
US,Hightower 2012 Reserve Red (Red Mountain),Bordeaux-style Red Blend,west richland,46.3,-119.45,55.0,89,55.0,89
US,Genoa 2012 Flying Colors Super Tuscan-Style Red (Columbia Valley (WA)),Red Blend,woodinville,47.77,-122.15,29.0,89,29.0,89
Italy,Pala 2013 Assoluto White (Isola dei Nuraghi),White Blend,sinnai,39.37,9.16,45.0,89,45.0,89
Italy,Basilisco 2011 Teodosio  (Aglianico del Vulture),Aglianico,rionero in vulture,40.95,15.67,20.0,89,20.0,89
US,Bontzu 2013 Malbec (Walla Walla Valley (WA)),Malbec,walla walla,46.1,-118.26,30.0,89,30.0,89
US,Burrell School Vineyards 2011 Honor Roll Estate Reserve Merlot (Santa Cruz Mountains),Merlot,scotts valley,37.12,-121.93,32.0,89,32.0,89
US,Stottle 2012 Big Eddie Red (Columbia Valley (WA)),Bordeaux-style Red Blend,lacey,47.07,-122.76,35.0,89,35.0,89
US,àMaurice 2013 Fred Estate Syrah (Walla Walla Valley (WA)),Syrah,walla walla,46.09,-118.2,45.0,89,45.0,89
US,Charthia 2013 Pinot Noir (Carneros),Pinot Noir,napa,38.33,-122.3,45.0,89,45.0,89
France,Château de Chantegrive 2013  Graves,Bordeaux-style White Blend,floirac,44.65,-0.37,20.0,89,20.0,89
Australia,Frankland Estate 2012 Poison Hill Vineyard Riesling (Frankland River),Riesling,albany,-34.46,117.01,35.0,90,35.0,90
Germany,A. Christmann 2010 Gimmeldinger Biengarten Trocken Riesling (Pfalz),Riesling,bad durkheim,49.38,8.15,42.0,90,42.0,90
Italy,Barale Fratelli 2009 Bussia  (Barolo),Nebbiolo,bra,44.61,7.94,92.0,90,92.0,90
Australia,Hope Estate 2010 The Ripper Shiraz (Geographe),Shiraz,cessnock,-32.77,151.31,20.0,90,20.0,90
Israel,Pelter 2010 Cabernet Sauvignon-Shiraz (Galilee),Cabernet Sauvignon-Shiraz,qiryat shemona,33.1,35.8,39.0,90,39.0,90
Germany,Peter Nicolay 2011 Bernkasteler Badstube Spätlese Riesling (Mosel),Riesling,morbach,49.91,7.08,29.0,90,29.0,90
Germany,Rheingraf 2011 Trocken Riesling (Rheinhessen),Riesling,boppard,50.23,7.62,25.0,90,25.0,90
US,La Clarine Farm 2012 Rosé (Sierra Foothills),Rosé,placerville,38.64,-120.66,17.0,90,17.0,90
US,Maldonado 2011 Los Olivos Pinot Noir (Napa Valley),Pinot Noir,santa rosa,38.58,-122.58,42.0,90,42.0,90
US,Bougetz 2012 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,sonoma,38.49,-122.45,24.0,90,24.0,90
Australia,West Cape Howe 2009 Book Ends Cabernet Sauvignon (Western Australia),Cabernet Sauvignon,albany,-34.66,117.56,21.0,90,21.0,90
US,William Church 2010 2 Spires Syrah-Cabernet Sauvignon (Columbia Valley (WA)),Syrah-Cabernet Sauvignon,woodinville,47.73,-122.14,34.0,90,34.0,90
Australia,Black Swan 2006 Cabernet Sauvignon (South Eastern Australia),Cabernet Sauvignon,perth,-31.82,116.0,8.0,83,8.0,83
Italy,Borgo di Colloredo 2005 Gironia Biferno Rosato Red (Molise),Red Blend,termoli,41.89,15.08,18.0,83,18.0,83
US,Alba 2005 Dry Riesling (New Jersey),Riesling,phillipsburg,40.61,-75.16,13.0,83,13.0,83
US,Congress Springs 2005 Cabernet Sauvignon (California),Cabernet Sauvignon,jerome,42.72,-114.85,12.0,82,12.0,82
US,Norman 2006 Reserve Chardonnay (Edna Valley),Chardonnay,atascadero,35.66,-120.63,18.0,82,18.0,82
US,Mazzocco 2005 Stone Zinfandel (Alexander Valley),Zinfandel,healdsburg,38.66,-122.9,27.0,82,27.0,82
US,Four Vines 2005 Maverick Zinfandel (Amador County),Zinfandel,atascadero,35.56,-120.76,24.0,82,24.0,82
Australia,Hesketh 2008 Usual Suspects Shiraz (McLaren Vale),Shiraz,adelaide,-34.92,138.63,20.0,90,20.0,90
Italy,Avignonesi 2007 Desiderio Merlot (Cortona),Merlot,cortona,43.17,11.93,57.0,90,57.0,90
Portugal,Borges 2009 Touriga Nacional (Dão),Touriga Nacional,margaride,41.35,-8.16,18.0,90,18.0,90
France,Château Lieujean 2009  Haut-Médoc,Bordeaux-style Red Blend,royan,45.36,-0.89,20.0,90,20.0,90
France,Château Liversan 2009  Haut-Médoc,Bordeaux-style Red Blend,saint-medard-en-jalles,45.2,-0.81,20.0,90,20.0,90
US,J. Rickards 2009 Brown Barn Vineyard Petite Sirah (Alexander Valley),Petite Sirah,healdsburg,38.74,-122.95,24.0,90,24.0,90
Australia,Jansz NV Premium Brut Rosé Sparkling (Tasmania),Sparkling Blend,launceston,-41.07,147.2,22.0,90,22.0,90
Chile,Antiyal 2009 Kuyen Red (Maipo Valley),Red Blend,paine,-33.86,-70.62,30.0,90,30.0,90
Portugal,Quinta do Cavalinho 2009 Templários Colheita Seleccionada Red (Tejo),Touriga Nacional Blend,tomar,39.6,-8.37,23.0,89,23.0,89
Portugal,Rozes 2008 Quinta do Grifo Grande Reserva Red (Douro),Portuguese Red,vila nova de gaia,41.13,-8.61,18.0,89,18.0,89
