Country,Title,Variety,City,Lat,Lng,PriceAverage,PointsAverage,Price Average,Points Average
France,Château de la Croix 2009  Médoc,Bordeaux-style Red Blend,royan,45.31,-0.85,42.5,86.5,42.5,86.5
US,Pope Valley Winery 2010 Eakle Ranch Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,santa rosa,38.63,-122.45,32.0,85.66666666666667,32.0,85.66666666666667
Spain,Real Sitio de Ventosilla 2004 RSV 1601 El Duque de Lerma  (Ribera del Duero),Tempranillo,aranda de duero,41.72,-3.82,75.0,88.0,75.0,88.0
US,Stryker Sonoma 2010 Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,healdsburg,38.68,-122.84,48.75,89.5,48.75,89.5
US,The Eyrie Vineyards 2011 Estate Chardonnay (Dundee Hills),Chardonnay,newberg,45.21,-123.19,42.08695652173913,92.30434782608695,42.08695652173913,92.30434782608695
US,The Farm Winery 2009 Touchy-Feely G-S-M (Paso Robles),G-S-M,atascadero,35.66,-120.89,70.0,90.5625,70.0,90.5625
Italy,Tre Monti 2009 Thea Riserva  (Sangiovese di Romagna Superiore),Sangiovese,imola,44.31,11.73,19.272727272727273,89.36363636363636,19.272727272727273,89.36363636363636
Austria,Johanneshof Reinisch 2012 Rotgipfler (Thermenregion),Rotgipfler,traiskirchen,47.97,16.3,36.8125,90.6875,36.8125,90.6875
US,Lynmar 2011 Monastery Chardonnay (Russian River Valley),Chardonnay,windsor,38.44,-122.84,59.17796610169491,92.80508474576271,59.17796610169491,92.80508474576271
Italy,Drei Donà Tenuta La Palazza 2009 Pruno Riserva  (Sangiovese di Romagna Superiore),Sangiovese,forli,44.18,11.99,26.875,87.25,26.875,87.25
US,Cana's Feast 2013 Northridge Vineyard Primitivo (Columbia Valley (WA)),Primitivo,newberg,45.3,-123.18,35.714285714285715,88.14285714285714,35.714285714285715,88.14285714285714
Italy,Cantine Leonardo Da Vinci 2010 Da Vinci Riserva  (Chianti),Red Blend,cerreto guidi,43.74,10.9,19.0,86.5,19.0,86.5
US,Hill Family Estate 2012 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,napa,38.4,-122.36,60.5,86.83333333333333,60.5,86.83333333333333
France,Liebart-Régnier NV Brut  (Champagne),Champagne Blend,epernay,49.12,3.8,51.2,88.8,51.2,88.8
US,Vinum 2013 White Elephant White (California),White Blend,american canyon,38.22,-122.26,16.29032258064516,86.83870967741936,16.29032258064516,86.83870967741936
Italy,Viticoltori Senesi Aretini 2009 Riserva  (Chianti),Sangiovese,sinalunga,43.25,11.72,14.0,86.5,14.0,86.5
US,Wise Villa 2013 Estate Grown Sangiovese (Placer County),Sangiovese,lincoln,38.93,-121.22,32.8235294117647,86.82352941176471,32.8235294117647,86.82352941176471
Italy,Mannucci Droandi 2009 Ceppeto Riserva  (Chianti Classico),Red Blend,montevarchi,43.49,11.58,25.75,86.25,25.75,86.25
Italy,Travignoli 2013  Chianti Rufina,Sangiovese,pontassieve,43.78,11.48,16.75,86.5,16.75,86.5
US,Lagana 2013 Breezy Slope Vineyard Pinot Noir (Walla Walla Valley (WA)),Pinot Noir,walla walla,46.07,-118.34,29.2,86.7,29.2,86.7
Spain,Matsu 2013 El Picaro  (Toro),Tinta de Toro,logrono,42.46,-2.44,30.142857142857142,87.57142857142857,30.142857142857142,87.57142857142857
Austria,Nadler 2014 Grüner Veltliner (Carnuntum),Grüner Veltliner,bruck an der leitha,48.07,16.7,16.555555555555557,88.77777777777777,16.555555555555557,88.77777777777777
New Zealand,Oyster Bay 2014 Sauvignon Blanc (Marlborough),Sauvignon Blanc,seddon,-41.27,174.24,16.6,87.06666666666666,16.6,87.06666666666666
France,Quai de la Lune 2014 Rosé (Bordeaux Rosé),Rosé,begles,44.83,-0.55,11.0,87.0,11.0,87.0
Italy,Cennatoio 2011 O'Leandro Riserva  (Chianti Classico),Red Blend,figline valdarno,43.53,11.34,60.22222222222222,87.33333333333333,60.22222222222222,87.33333333333333
France,Château Buisson-Redon 2014  Bordeaux Blanc,Bordeaux-style White Blend,bergerac,44.9,0.2,12.0,85.5,12.0,85.5
France,Clos de Gamot 2002 Cuvée des Vignes Centenaires Malbec (Cahors),Malbec,cahors,44.48,1.19,37.0,87.0,37.0,87.0
Portugal,Companhia das Quintas 2007 Prova Régia Arinto (Bucelas),Arinto,sangalhos,40.49,-8.48,22.705882352941178,89.14117647058823,22.705882352941178,89.14117647058823
Italy,Tenuta delle Terre Nere 2007  Etna,White Blend,randazzo,37.89,15.02,41.535714285714285,91.67857142857143,41.535714285714285,91.67857142857143
Australia,Turkey Flat 2005 The Turk Shiraz-Grenache-Cabernet-Mourvèdre Red (Barossa Valley),Red Blend,gawler,-34.53,138.96,27.363636363636363,88.63636363636364,27.363636363636363,88.63636363636364
US,J. Wilkes 2006 Bien Nacido Vineyard Hillside Pinot Noir (Santa Barbara County),Pinot Noir,santa maria,34.91,-120.45,27.666666666666668,86.5,27.666666666666668,86.5
Argentina,Melipal 2006 Reserve Malbec (Mendoza),Malbec,lujan,-33.1,-68.9,23.928571428571427,87.92857142857143,23.928571428571427,87.92857142857143
US,Morrison Lane 2005 Syrah (Walla Walla Valley (WA)),Syrah,college place,46.01,-118.35,26.375,86.75,26.375,86.75
Italy,Fazio 2005 Torre dei Venti Nero d'Avola (Sicilia),Nero d'Avola,erice,37.96,12.68,28.157894736842106,86.42105263157895,28.157894736842106,86.42105263157895
Australia,Gemtree 2006 Uncut Shiraz (McLaren Vale),Shiraz,adelaide,-35.2,138.62,23.75,87.875,23.75,87.875
US,Adamant Cellars 2006 Spofford Station Vineyard Syrah (Walla Walla Valley (WA)),Syrah,walla walla,46.09,-118.27,28.125,88.5,28.125,88.5
Italy,Alberto Longo 2007 Le Fossette Falanghina (Puglia),Falanghina,lucera,41.52,15.28,22.6,89.2,22.6,89.2
US,Godwin 2005 Floral Clone Chardonnay (Russian River Valley),Chardonnay,dunn,35.49,-78.58,28.0,87.0,28.0,87.0
US,Hagafen 2006 Ripken Vineyard Roussanne (Lodi),Roussanne,napa,38.36,-122.29,25.5,86.0,25.5,86.0
Portugal,Herdade da Malhadinha Nova 2006 Monte da Peceguina Red (Alentejano),Portuguese Red,castro verde,37.83,-7.99,44.26923076923077,88.96153846153847,44.26923076923077,88.96153846153847
US,Bucklin 2005 Old Hill Ranch Zinfandel (Sonoma Valley),Zinfandel,sonoma,38.35,-122.51,32.0,87.0,32.0,87.0
US,Corley 2004 Proprietary Red Wine Red (Oak Knoll District),Cabernet Blend,napa,38.36,-122.31,61.411764705882355,89.52941176470588,61.411764705882355,89.52941176470588
Spain,El Nido 2003 Clio Monastrell-Cabernet Sauvignon Red (Jumilla),Red Blend,jumilla,38.49,-1.34,90.0,90.66666666666667,90.0,90.66666666666667
South Africa,Backsberg 2005 Pinotage (Coastal Region),Pinotage,stellenbosch,-33.83,18.91,16.428571428571427,86.42857142857143,16.428571428571427,86.42857142857143
Spain,Codorníu NV Brut Rosé Pinot Noir (Cava),Pinot Noir,martorell,41.43,1.8,15.647058823529411,86.0,15.647058823529411,86.0
Italy,Conte Collalto NV Extra Dry  (Prosecco di Conegliano e Valdobbiadene),Prosecco,susegana,45.85,12.25,17.0,87.33333333333333,17.0,87.33333333333333
US,Arbios 2003 Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,santa rosa,38.46,-122.68,32.333333333333336,87.33333333333333,32.333333333333336,87.33333333333333
Italy,Adami NV Vigneto Giardino Dry  (Prosecco di Valdobbiadene),Prosecco,valdobbiadene,45.88,12.03,20.6,88.24,20.6,88.24
Italy,Bortolomiol 2005 Brut Millesimato Motus Vitae  (Prosecco di Valdobbiadene),Prosecco,valdobbiadene,45.9,11.99,25.5,89.0,25.5,89.0
US,Castle 2005 Sangiacomo Vineyards Pinot Noir (Carneros),Pinot Noir,geneva,42.84,-76.98,26.25,86.625,26.25,86.625
US,Ortman Family 2008 Turner Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,atascadero,35.63,-120.69,34.4,86.4,34.4,86.4
Spain,Valserrano 2004  Rioja,Graciano,logrono,42.55,-2.66,31.9,89.8,31.9,89.8
New Zealand,Mt. Beautiful 2009 Sauvignon Blanc (Canterbury),Sauvignon Blanc,hanmer springs,-42.81,173.27,22.0,88.4,22.0,88.4
France,Château Ramafort 2008  Médoc,Bordeaux-style Red Blend,royan,45.31,-0.88,23.666666666666668,86.0,23.666666666666668,86.0
US,Drew 2009 Morning Dew Vineyard Pinot Noir (Anderson Valley),Pinot Noir,cortez,37.33,-108.68,42.5,90.125,42.5,90.125
Spain,Reina de Castilla 2009 Isabelino Verdejo-Viura (Rueda),Verdejo-Viura,medina del campo,41.42,-4.89,16.125,86.75,16.125,86.75
Italy,Rocca delle Macìe 2007  Chianti Classico,Sangiovese,poggibonsi,43.44,11.27,28.53846153846154,88.92307692307692,28.53846153846154,88.92307692307692
US,Vino Vargas 2013 Olé Chardonnay (Central Coast),Chardonnay,atascadero,35.76,-120.71,31.88888888888889,85.44444444444444,31.88888888888889,85.44444444444444
France,Demessey 2012 Château de Messey Les Crets  (Mâcon-Chardonnay),Chardonnay,chalon-sur-saone,46.88,4.75,28.333333333333332,86.0,28.333333333333332,86.0
Italy,Armosa 2008 Curma Nero d'Avola (Sicilia),Nero d'Avola,scicli,36.76,14.66,30.0,84.33333333333333,30.0,84.33333333333333
France,Pierre André 2011  Ladoix,Pinot Noir,beaune,47.07,4.86,51.07692307692308,88.46153846153847,51.07692307692308,88.46153846153847
Turkey,Suvla 2012 Kinali Yapincak (Thrace),Kinali Yapincak,canakkale,40.18,26.35,23.545454545454547,87.9090909090909,23.545454545454547,87.9090909090909
US,Swedish Hill 2012 Reserve Chardonnay (Finger Lakes),Chardonnay,geneva,42.8,-76.81,19.5,86.2,19.5,86.2
Spain,Coto de Hayas 2013 Chardonnay (Campo de Borja),Chardonnay,tarazona,41.76,-1.48,12.285714285714286,84.35714285714286,12.285714285714286,84.35714285714286
US,Fazeli Cellars 2009 Khayyam Cabernet Sauvignon (Temecula Valley),Cabernet Sauvignon,temecula,33.51,-117.02,43.142857142857146,88.21428571428571,43.142857142857146,88.21428571428571
US,King's Garden Vineyards 2010 Cabernet Franc (Finger Lakes),Cabernet Franc,geneva,42.57,-76.86,15.2,83.8,15.2,83.8
US,Laird 2011 Jillian's Blend Red (Napa Valley),Red Blend,napa,38.35,-122.33,53.77777777777778,88.88888888888889,53.77777777777778,88.88888888888889
Germany,Schloss Vollrads 2015 Spätlese Riesling (Rheingau),Riesling,geisenheim,50.01,8.0,57.18518518518518,90.96296296296296,57.18518518518518,90.96296296296296
US,Sojourn 2013 Cabernet Sauvignon (Oakville),Cabernet Sauvignon,sonoma,38.29,-122.46,58.81159420289855,91.6086956521739,58.81159420289855,91.6086956521739
US,Stag's Leap Wine Cellars 2013 Cask 23 Estate Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,napa,38.4,-122.32,86.6046511627907,90.48837209302326,86.6046511627907,90.48837209302326
Australia,Thorn Clarke 2014 Eden Trail Riesling (Eden Valley),Riesling,gawler,-34.5,139.08,33.23529411764706,90.23529411764706,33.23529411764706,90.23529411764706
US,Tongue Dancer 2014 Putnam Vineyard Pinot de Ville Pinot Noir (Sonoma Coast),Pinot Noir,healdsburg,38.59,-122.86,52.5,92.0,52.5,92.0
US,Uvaggio 2015 Secco Moscato (Lodi),Moscato,napa,38.3,-122.28,19.53846153846154,90.23076923076923,19.53846153846154,90.23076923076923
US,Avennia 2014 Arnaut Boushey Vineyard Syrah (Yakima Valley),Syrah,woodinville,47.77,-122.16,44.30434782608695,91.65217391304348,44.30434782608695,91.65217391304348
US,Cadaretta 2013 Syrah (Columbia Valley (WA)),Syrah,walla walla,46.07,-118.34,39.878787878787875,89.36363636363636,39.878787878787875,89.36363636363636
US,Meyer Family Cellars 2012 Petite Sirah (Yorkville Highlands),Petite Sirah,ukiah,38.94,-123.32,46.75,89.375,46.75,89.375
Spain,Perelada 2012 Finca Malaveïna Red (Empordà),Red Blend,girona,42.31,3.01,23.428571428571427,89.42857142857143,23.428571428571427,89.42857142857143
Portugal,Quinta da Zaralhôa 2008 Reserva Red (Douro),Portuguese Red,custoias,41.08,-7.28,60.0,92.0,60.0,92.0
Portugal,Ramos-Pinto 2014 Duas Quintas Reserva Red (Douro),Portuguese Red,vila nova de gaia,41.14,-8.62,37.7906976744186,89.55813953488372,37.7906976744186,89.55813953488372
US,Wyncroft 2013 Wren Song Riesling (Lake Michigan Shore),Riesling,holland,42.49,-86.17,35.833333333333336,84.83333333333333,35.833333333333336,84.83333333333333
Spain,Vicente Gandia 2014 Hoya de Cadenas Organic Verdejo (Spain),Verdejo,bunol,39.48,-0.69,12.645833333333334,85.70833333333333,12.645833333333334,85.70833333333333
US,Gustafson Family 2012 Mountain Cuvée Estate Zinfandel (Dry Creek Valley),Zinfandel,healdsburg,38.67,-123.03,26.38888888888889,88.5,26.38888888888889,88.5
US,JAQK Cellars 2013 High Roller Pinot Noir (Sonoma Coast),Pinot Noir,san francisco,37.8,-122.4,33.8,85.2,33.8,85.2
US,Gracianna 2014 Suzanne's Blend Chardonnay (Russian River Valley),Chardonnay,windsor,38.53,-122.87,46.13333333333333,86.4,46.13333333333333,86.4
Argentina,Angulo Innocenti 2013 Cabernet Sauvignon (La Consulta),Cabernet Sauvignon,mendoza,-32.89,-68.85,23.333333333333332,86.83333333333333,23.333333333333332,86.83333333333333
US,Cable Car 2013 Cabernet Sauvignon (Lodi),Cabernet Sauvignon,temecula,33.54,-116.99,11.357142857142858,83.92857142857143,11.357142857142858,83.92857142857143
US,Michael-Scott 2013 Zinfandel (Napa County-Sonoma County),Zinfandel,napa,38.31,-122.32,40.0,86.66666666666667,40.0,86.66666666666667
Argentina,Luis Segundo Correas 2013 Valle Las Acequias Cabernet Sauvignon (Mendoza),Cabernet Sauvignon,mendoza,-32.89,-68.86,14.75,83.125,14.75,83.125
Portugal,Parras Vinhos 2014 Montaria Tinto Red (Alentejano),Portuguese Red,alcobaca,39.57,-8.99,9.083333333333334,85.58333333333333,9.083333333333334,85.58333333333333
Portugal,Quinta do Casal Monteiro 2015 White (Tejo),Portuguese White,santarem,39.2,-8.66,12.678571428571429,86.57142857142857,12.678571428571429,86.57142857142857
US,Three Fires 2013 Unoaked Chardonnay (Lake Michigan Shore),Chardonnay,traverse city,44.91,-85.63,47.0,83.5,47.0,83.5
US,Verterra 2014 Dry Gewurztraminer (Leelanau Peninsula),Gewürztraminer,traverse city,45.02,-85.76,18.0,85.0,18.0,85.0
Spain,Finca Salazar 2014 Sauvignon Blanc (Vino de la Tierra de Castilla),Sauvignon Blanc,tarancon,39.8,-3.19,11.0,83.0,11.0,83.0
Spain,Pazo de Barrantes 2012 La Comtesse Albariño (Rías Baixas),Albariño,cambados,42.5,-8.78,34.81818181818182,86.54545454545455,34.81818181818182,86.54545454545455
Portugal,Cooperativa Reguengos de Monsaraz 2014 Monsaraz Branco White (Alentejo),Portuguese White,reguengos de monsaraz,38.43,-7.52,10.2,86.5,10.2,86.5
US,Armanino Family Cellars 2013 The Pintail Pinot Noir (Napa Valley),Pinot Noir,capitola,36.98,-121.95,62.5,88.5,62.5,88.5
Italy,Lechthaler 2014 Drago Pinot Grigio (Trentino),Pinot Grigio,trento,46.25,11.18,14.6,84.9,14.6,84.9
US,Coast 2013 Chardonnay (California),Chardonnay,temecula,33.53,-117.05,9.0,84.33333333333333,9.0,84.33333333333333
US,Peachy Canyon 2012 Especial Zinfandel (Paso Robles),Zinfandel,atascadero,35.58,-120.72,32.035714285714285,88.25,32.035714285714285,88.25
US,Bradford Mountain 2012 Grist Vineyard Syrah (Dry Creek Valley),Syrah,windsor,38.49,-122.86,31.666666666666668,85.66666666666667,31.666666666666668,85.66666666666667
France,Domaine de la Pepière 2009 Cuvée 3  (Muscadet Sèvre et Maine),Melon,vertou,47.11,-1.41,20.4,89.6,20.4,89.6
Portugal,Quinta da Rede 2013 Rede Branco White (Douro),Portuguese White,palmela,38.57,-8.91,18.5,89.45,18.5,89.45
US,Reustle 2013 Winemaker's Reserve Pinot Noir (Umpqua Valley),Pinot Noir,roseburg,43.35,-123.44,31.047619047619047,86.85714285714286,31.047619047619047,86.85714285714286
Spain,Chopo 2014 Monastrell-Syrah (Jumilla),Monastrell-Syrah,jumilla,38.58,-1.27,19.5,87.5,19.5,87.5
US,MooBuzz 2015 G-S-M (Central Coast),G-S-M,rapid city,43.95,-103.52,17.333333333333332,86.44444444444444,17.333333333333332,86.44444444444444
US,Proulx 2014 The Wah Syrah (Paso Robles),Syrah,atascadero,35.58,-120.8,36.3235294117647,88.76470588235294,36.3235294117647,88.76470588235294
Portugal,Quinta Dona Matilde 2013 Dona Matilde Reserva Red (Douro),Portuguese Red,peso da regua,41.15,-7.73,26.166666666666668,88.83333333333333,26.166666666666668,88.83333333333333
Portugal,Quinta dos Poços 2013 Reserva Red (Douro),Portuguese Red,peso da regua,41.14,-7.76,18.75,87.25,18.75,87.25
US,Roco 2014 Gravel Road Pinot Noir (Willamette Valley),Pinot Noir,newberg,45.31,-123.02,53.275862068965516,90.37931034482759,53.275862068965516,90.37931034482759
Italy,Podere ai Valloni 2014 Gratus Bio Red (Colline Novaresi),Red Blend,borgomanero,45.69,8.38,43.0,90.5,43.0,90.5
Australia,Wirra Wirra 2015 Scrubby Rise White (Adelaide),White Blend,adelaide,-35.23,138.57,34.78260869565217,88.56521739130434,34.78260869565217,88.56521739130434
Australia,Hill-Smith Estate 2014 Chardonnay (Adelaide Hills),Chardonnay,mount barker,-35.01,138.82,21.0,87.0,21.0,87.0
Argentina,Cadus 2014 Cabernet Sauvignon (Agrelo),Cabernet Sauvignon,lujan,-33.01,-68.91,26.25,87.25,26.25,87.25
US,Casto Oaks 2014 Syrah (Sierra Foothills),Syrah,chowchilla,37.48,-119.96,18.142857142857142,87.14285714285714,18.142857142857142,87.14285714285714
Australia,Riposte 2015 The Dagger Pinot Noir (Adelaide Hills),Pinot Noir,gawler,-33.83,138.61,20.666666666666668,88.33333333333333,20.666666666666668,88.33333333333333
US,Spann Vineyards 2015 Betsy's Backacher White (California),White Blend,sonoma,38.42,-122.55,27.513513513513512,86.13513513513513,27.513513513513512,86.13513513513513
US,Siduri 2008 Pinot Noir (Chehalem Mountains),Pinot Noir,healdsburg,38.61,-122.87,45.42857142857143,90.45238095238095,45.42857142857143,90.45238095238095
Greece,Thema 2006 Red (Drama),Red Blend,prosotsani,41.2,23.95,24.0,88.0,24.0,88.0
Italy,Moletto 2001 Colmello Rosso Red (Veneto Orientale),Red Blend,musile di piave,45.64,12.51,23.428571428571427,86.78571428571429,23.428571428571427,86.78571428571429
France,Domaine de Gournier 2008 Viognier (Vin de Pays des Cévennes),Viognier,ales,43.99,4.19,11.75,87.0,11.75,87.0
Italy,Fratelli Berlucchi 2005 Brut Rosé Millesimato Sparkling (Franciacorta),Sparkling Blend,cazzago san martino,45.62,10.01,46.333333333333336,89.83333333333333,46.333333333333336,89.83333333333333
US,Hahn Estates 2007 Cabernet Sauvignon (Central Coast),Cabernet Sauvignon,soledad,36.38,-121.38,16.75,87.75,16.75,87.75
US,Hunt Cellars 2004 Maestro Red (Paso Robles),Red Blend,atascadero,35.57,-120.75,54.0,86.46153846153847,54.0,86.46153846153847
US,Kings Mountain 2006 Meritage (Santa Cruz Mountains),Meritage,shelby,35.4,-81.47,58.6,89.0,58.6,89.0
Italy,Vinchio-Vaglio Serra 2003 Cantina Tre Serre  (Barbaresco),Nebbiolo,nizza monferrato,44.81,8.33,31.0,87.45454545454545,31.0,87.45454545454545
Spain,Marqués de Vargas 2005 Reserva Privada  (Rioja),Tempranillo Blend,logrono,42.45,-2.37,49.35294117647059,88.17647058823529,49.35294117647059,88.17647058823529
France,Marrenon 2008 Grand Cuvée White (Luberon),Rhône-style White Blend,pertuis,43.72,5.55,13.44,86.96,13.44,86.96
US,Bishop Creek Cellars 2007 Whole Cluster Reserve Pinot Noir,Pinot Noir,newberg,45.3,-122.97,40.0,88.0,40.0,88.0
France,Château Lynch-Moussas 2007  Pauillac,Bordeaux-style Red Blend,saint-medard-en-jalles,45.18,-0.79,55.0,90.25,55.0,90.25
France,Jean Albrecht 2010 Pinot Gris (Alsace),Pinot Gris,guebwiller,47.93,7.24,20.333333333333332,86.66666666666667,20.333333333333332,86.66666666666667
France,La Cave des Vignerons de Pfaffenheim 2009 Pinot Blanc (Alsace),Pinot Blanc,colmar,47.99,7.29,21.636363636363637,87.68181818181819,21.636363636363637,87.68181818181819
US,Lakewood 2009 Dry Riesling (Finger Lakes),Riesling,corning,42.43,-76.91,16.10810810810811,86.8108108108108,16.10810810810811,86.8108108108108
US,Left Coast Cellars 2008 Suzanne's Estate Reserve Pinot Noir (Willamette Valley),Pinot Noir,dallas,44.99,-123.22,27.555555555555557,87.91666666666667,27.555555555555557,87.91666666666667
US,Ravines 2008 Chardonnay (Finger Lakes),Chardonnay,geneva,42.84,-77.0,21.076923076923077,86.61538461538461,21.076923076923077,86.61538461538461
US,Naggiar 2009 Estate Sangiovese (Sierra Foothills),Sangiovese,north auburn,39.06,-121.19,27.25263157894737,87.85263157894737,27.25263157894737,87.85263157894737
Italy,Novaia 2008  Valpolicella Classico Superiore Ripasso,"Corvina, Rondinella, Molinara",negrar,45.55,10.92,48.57142857142857,89.14285714285714,48.57142857142857,89.14285714285714
US,Sparkling Pointe 2007 Topaz Imperial Sparkling (North Fork of Long Island),Sparkling Blend,clinton,41.06,-72.44,40.48148148148148,88.70370370370371,40.48148148148148,88.70370370370371
Italy,Vaona 2007 Paverno  (Amarone della Valpolicella Classico),"Corvina, Rondinella, Molinara",negrar,45.54,10.91,36.57142857142857,88.0,36.57142857142857,88.0
Italy,Giuseppe Lonardi 2007  Amarone della Valpolicella Classico,"Corvina, Rondinella, Molinara",negrar,45.55,10.91,34.0,86.4,34.0,86.4
