country,points,price,title,variety,winery,City,Lat,Lng
US,88,50.0,Vice Versa 2005 Le Petit Vice Cabernet Sauvignon-Syrah (Sonoma-Napa),Cabernet Sauvignon-Syrah,Vice Versa,sonoma,38.51,-122.47
Chile,88,19.0,Viña Mar de Casablanca 2008 Reserva Especial Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Viña Mar de Casablanca,villa alemana,-33.36,-71.35
Germany,88,27.0,Willi Haag 2007 Brauneberger Juffer Kabinett Riesling (Mosel-Saar-Ruwer),Riesling,Willi Haag,wittlich,49.91,6.99
South Africa,88,14.0,Brampton 2007 Viognier (Coastal Region),Viognier,Brampton,stellenbosch,-33.94,18.86
France,88,30.0,Château Teyssier 2006  Saint-Émilion,Bordeaux-style Red Blend,Château Teyssier,libourne,44.85,-0.16
US,88,22.0,Chatter Creek 2006 Blend 105 Red Wine Red (Columbia Valley (WA)),Red Blend,Chatter Creek,woodinville,47.76,-122.15
Spain,95,70.0,Maurodos 2008 San Román  (Toro),Tinta de Toro,Maurodos,toro,41.51,-5.22
US,95,55.0,K Vintners 2009 The Creator Cabernet Sauvignon-Syrah (Walla Walla Valley (WA)),Cabernet Sauvignon-Syrah,K Vintners,walla walla,46.07,-118.33
US,94,55.0,Betz Family 2010 La Côte Patriarche Syrah (Yakima Valley),Syrah,Betz Family,redmond,47.72,-122.13
US,94,130.0,Constant 2009 Cabernet Franc (Napa Valley),Cabernet Franc,Constant,santa rosa,38.54,-122.58
US,94,100.0,Lamborn Family Vineyards 2008 Vintage VI Cabernet Sauvignon (Howell Mountain),Cabernet Sauvignon,Lamborn Family Vineyards,santa rosa,38.6,-122.46
US,94,150.0,Goldschmidt 2007 Plus Single Vineyard Selection Vyborny Vineyard Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,Goldschmidt,healdsburg,38.62,-122.87
US,94,85.0,Hewitt 2009 Cabernet Sauvignon (Rutherford),Cabernet Sauvignon,Hewitt,sonoma,38.47,-122.43
US,91,36.0,Sineann 2012 Champoux Vineyard Petit Verdot (Columbia Valley (WA)),Petit Verdot,Sineann,newberg,45.25,-122.89
France,91,35.0,Château Suduiraut 2010 Castelnau de Suduiraut  (Sauternes),Bordeaux-style White Blend,Château Suduiraut,floirac,44.56,-0.32
US,91,25.0,FEL 2013 Pinot Gris (Anderson Valley),Pinot Gris,FEL,napa,38.43,-122.34
Italy,91,65.0,Produttori del Barbaresco 2009 Pora Riserva  (Barbaresco),Nebbiolo,Produttori del Barbaresco,alba,44.73,8.08
US,91,14.0,Wildhurst 2013 Reserve Sauvignon Blanc (Lake County),Sauvignon Blanc,Wildhurst,clearlake,38.98,-122.84
US,91,60.0,Mount Eden Vineyards 2010 Estate Cabernet Sauvignon (Santa Cruz Mountains),Cabernet Sauvignon,Mount Eden Vineyards,saratoga,37.27,-122.08
Portugal,87,11.0,José Maria da Fonseca 2013 Periquita Rosé (Península de Setúbal),Rosé,José Maria da Fonseca,quinta do anjo,38.52,-9.02
Italy,87,80.0,Abbona Marziano 2010 Pressenda  (Barolo),Nebbiolo,Abbona Marziano,alba,44.55,7.95
US,87,50.0,The Infinite Monkey Theorem 2012 The Hundreth Monkey Red (Grand Valley),Red Blend,The Infinite Monkey Theorem,denver,39.76,-104.98
Spain,87,8.0,Viña Albali 2012 Smooth Red Tempranillo (Valdepeñas),Tempranillo,Viña Albali,valdepenas,38.78,-3.4
France,87,16.0,Château du Coudray Montpensier 2013 Le Grand Bouqueteau  (Chinon),Cabernet Franc,Château du Coudray Montpensier,saumur,47.13,0.17
Spain,87,10.0,Enanzo 2013 Garnacha Rosado (Navarra),Rosado,Enanzo,tudela,42.03,-1.65
Serbia,87,26.0,Milijan Jelić 2011 Morava (Pocerina),Morava,Milijan Jelić,valjevo,44.25,19.91
Italy,87,90.0,Parusso 2010 Bussia  (Barolo),Nebbiolo,Parusso,alba,44.61,7.97
Austria,86,24.0,Fischer 2009 Classic St. Laurent (Thermenregion),St. Laurent,Fischer,baden,48.01,16.24
US,86,20.0,Baehner Fournier 2012 Vogelzang Vineyard Sauvignon Blanc (Happy Canyon of Santa Barbara),Sauvignon Blanc,Baehner Fournier,isla vista,34.66,-120.07
Austria,92,62.0,Bernhard Ott 2015 Spiegel Grüner Veltliner (Wagram),Grüner Veltliner,Bernhard Ott,traismauer,48.44,15.79
France,92,25.0,Trenel Fils 2015 Les Capitans  (Juliénas),Gamay,Trenel Fils,macon,46.3,4.78
Canada,92,32.0,Burrowing Owl 2014 Pinot Noir (Okanagan Valley),Pinot Noir,Burrowing Owl,oliver,49.1,-119.53
France,92,43.0,Château des Jacques 2015 Côte du Py  (Morgon),Gamay,Château des Jacques,libourne,44.93,-0.15
France,92,25.0,Domaine des Chers 2015 Vieilles Vignes  (Saint-Amour),Gamay,Domaine des Chers,macon,46.24,4.71
Italy,92,70.0,Brancaia 2012 Ilatraia Red (Toscana),Red Blend,Brancaia,siena,43.45,11.33
Austria,92,39.0,Anton Bauer 2015 Kreuzgang Chardonnay (Wagram),Chardonnay,Anton Bauer,traismauer,48.48,15.87
US,92,35.0,Ballentine 2014 Estate Grown Merlot (Napa Valley),Merlot,Ballentine,sonoma,38.52,-122.49
France,90,70.0,Château Pontet-Canet 2000  Pauillac,Bordeaux-style Red Blend,Château Pontet-Canet,saint-medard-en-jalles,45.21,-0.77
France,90,51.0,Clos Fourtet 2000  Saint-Émilion,Bordeaux-style Red Blend,Clos Fourtet,libourne,44.89,-0.16
US,87,32.0,Abacela 2006 Claret (Southern Oregon),Claret,Abacela,roseburg,43.13,-123.45
Spain,87,6.0,Borsao 2009 Viña Borgia Grenache (Campo de Borja),Grenache,Borsao,tarazona,41.83,-1.53
Italy,87,20.0,Castello Montaúto 2008  Vernaccia di San Gimignano,White Blend,Castello Montaúto,roccastrada,42.98,11.4
Australia,87,45.0,Clarendon Hills 2007 Hickinbotham Grenache (Clarendon),Grenache,Clarendon Hills,adelaide,-35.16,138.61
France,87,14.0,Domaine Specht 2008 Pinot Blanc (Alsace),Pinot Blanc,Domaine Specht,colmar,48.15,7.32
US,87,17.0,Evergreen Vineyards 2008 Pinot Gris (Oregon),Pinot Gris,Evergreen Vineyards,kalispell,48.27,-114.27
US,87,28.0,Villa Andretti 2009 Chardonnay (Napa Valley),Chardonnay,Villa Andretti,napa,38.36,-122.31
US,87,24.0,Cathedral Ridge 2008 Necessity Red Red (Columbia Valley (OR)),Red Blend,Cathedral Ridge,washougal,45.7,-121.56
France,87,13.0,Domaine Saint Andrieu 2007 Red (Côtes de Provence),Rhône-style Red Blend,Domaine Saint Andrieu,brignoles,43.52,6.07
New Zealand,90,35.0,Kumeu River 2010 Estate Chardonnay (Kumeu),Chardonnay,Kumeu River,waitakere,-36.78,174.56
Italy,90,25.0,Riecine 2011  Chianti Classico,Sangiovese,Riecine,san giovanni valdarno,43.47,11.44
US,90,40.0,Stewart 2011 Hollis Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Stewart,napa,38.41,-122.37
Italy,90,25.0,Tenuta di Riseccoli 2011  Chianti Classico,Red Blend,Tenuta di Riseccoli,figline valdarno,43.59,11.34
Italy,90,19.0,Terenzi 2012  Morellino di Scansano,Sangiovese,Terenzi,orbetello,42.65,11.38
France,90,33.0,Domaine Pignier 2011 A la Percenette Chardonnay (Côtes du Jura),Chardonnay,Domaine Pignier,lons-le-saunier,46.66,5.56
Italy,90,25.0,Fattoria di Montemaggio 2008  Chianti Classico,Red Blend,Fattoria di Montemaggio,figline valdarno,43.51,11.35
Argentina,90,35.0,Finca la Celia 2011 Heritage Single Vineyard Malbec (Uco Valley),Malbec,Finca la Celia,lujan,-33.78,-69.07
France,90,25.0,François Millet 2012 Domaine des Côtes Blanches  (Sancerre),Sauvignon Blanc,François Millet,gien,47.31,2.79
Italy,90,25.0,Poggio Scalette 2012  Chianti Classico,Sangiovese,Poggio Scalette,figline valdarno,43.57,11.35
Italy,90,33.0,Querciavalle 2007 Riserva  (Chianti Classico),Red Blend,Querciavalle,siena,43.36,11.36
Portugal,90,33.0,Quinta de Arcossó 2011 Branco Reserva White (Trás-os-Montes),Portuguese White,Quinta de Arcossó,chaves,41.64,-7.57
US,90,45.0,Raymond 2010 Small Lot Collection Syrah (Napa Valley),Syrah,Raymond,sonoma,38.48,-122.43
Germany,90,28.0,Thörle 2012 Saulheimer Kalkstein Trocken Silvaner (Rheinhessen),Silvaner,Thörle,ingelheim,49.88,8.15
Germany,92,26.0,Philipp Kuhn 2012 Laumersheimer Alte Reben Trocken Riesling (Pfalz),Riesling,Philipp Kuhn,grunstadt,49.55,8.23
Spain,92,25.0,Valderiz 2010 Valdehermoso Crianza  (Ribera del Duero),Tempranillo Blend,Valderiz,aranda de duero,41.7,-3.94
US,92,45.0,Alloro 2011 Estate Riservata Pinot Noir (Chehalem Mountains),Pinot Noir,Alloro,sherwood,45.37,-122.91
US,92,60.0,Hyland 2012 Coury Pinot Noir (McMinnville),Pinot Noir,Hyland,newberg,45.27,-123.02
US,92,30.0,Lancaster 2013 Samantha's Sauvignon Blanc (Alexander Valley),Sauvignon Blanc,Lancaster,windsor,38.63,-122.77
Italy,92,18.0,Le Casematte 2012 Figliodienneenne Red (Sicilia),Red Blend,Le Casematte,villa san giovanni,38.27,15.58
US,92,48.0,Lemelson 2012 Meyer Vineyard Pinot Noir (Willamette Valley),Pinot Noir,Lemelson,newberg,45.3,-123.13
US,92,55.0,Lenné Estate 2012 Kill Hill Pinot Noir,Pinot Noir,Lenné Estate,forest grove,45.35,-123.14
New Zealand,92,61.0,Villa Maria 2011 Reserve Gimblett Gravels Syrah (Hawke's Bay),Syrah,Villa Maria,auckland,-36.98,174.77
US,92,42.0,Michael Gill Cellars 2012 Tantrum Tempranillo (Paso Robles),Tempranillo,Michael Gill Cellars,atascadero,35.62,-120.77
Portugal,92,60.0,Muxagat 2011 Cisne Red (Douro),Portuguese Red,Muxagat,custoias,40.97,-7.26
France,91,104.0,Domaine Maillard 2011  Corton Les Renardes,Pinot Noir,Domaine Maillard,beaune,47.05,4.87
US,91,42.0,Eric Kent 2013 Chardonnay (Russian River Valley),Chardonnay,Eric Kent,windsor,38.53,-122.8
US,91,16.0,Fidelity 2013 Railyard Zinfandel (Alexander Valley),Zinfandel,Fidelity,napa,38.42,-122.34
France,91,65.0,Au Pied du Mont Chauve 2012 Les Chaumées Premier Cru  (Chassagne-Montrachet),Pinot Noir,Au Pied du Mont Chauve,beaune,46.94,4.75
US,91,44.0,Bailiwick 2013 Foray Pinot Noir (Russian River Valley),Pinot Noir,Bailiwick,sonoma,38.26,-122.44
Italy,91,50.0,Castelli Martinozzi 2011  Brunello di Montalcino,Sangiovese,Castelli Martinozzi,roccastrada,43.01,11.46
Spain,91,26.0,González Byass NV Nectar Dulce Pedro Ximénez (Jerez),Pedro Ximénez,González Byass,jerez,36.68,-6.15
France,91,57.0,Maison Nicolas Perrin 2011  Cornas,Syrah,Maison Nicolas Perrin,tournon-sur-rhone,45.07,4.84
France,91,23.0,Clement et Florian Berthier 2014 Terre de Silex Sauvignon Blanc (Coteaux du Giennois),Sauvignon Blanc,Clement et Florian Berthier,gien,47.39,2.82
France,91,30.0,Domaine Matthias et Emile Roblin 2014 Enclos de Maimbray  (Sancerre),Sauvignon Blanc,Domaine Matthias et Emile Roblin,gien,47.36,2.8
France,91,34.0,Domaine Pellé 2014 Les Blanchais  (Menetou-Salon),Sauvignon Blanc,Domaine Pellé,bourges,47.24,2.6
France,91,50.0,Domaine Vrignaud 2013 Fourchaume Premier Cru Vieilles Vignes  (Chablis),Chardonnay,Domaine Vrignaud,auxerre,47.85,3.81
Italy,91,30.0,Querciabella 2012  Chianti Classico,Sangiovese,Querciabella,figline valdarno,43.57,11.34
Spain,91,24.0,Raventós I Blanc 2012 L' Hereu Sparkling (Penedès),Sparkling Blend,Raventós I Blanc,martorell,41.43,1.8
Italy,91,65.0,Salcheto 2010 Salco  (Vino Nobile di Montepulciano),Sangiovese,Salcheto,montepulciano,43.08,11.8
US,91,40.0,Castrucci 2013 Pinot Noir (Napa Valley),Pinot Noir,Castrucci,rapid city,43.95,-103.52
France,91,26.0,Isabelle et Pierre Clément 2014 La Dame de Châtenoy  (Menetou-Salon),Sauvignon Blanc,Isabelle et Pierre Clément,bourges,47.24,2.5
US,91,72.0,Kanzler 2013 Estate Reserve Pinot Noir (Sonoma Coast),Pinot Noir,Kanzler,roseland,38.37,-122.84
Italy,88,15.0,Velenosi 2012 Villa Angela Pecorino (Falerio),Pecorino,Velenosi,ascoli piceno,42.85,13.63
Italy,88,35.0,Colonnara NV Luigi Ghislieri  (Verdicchio dei Castelli di Jesi),Verdicchio,Colonnara,cingoli,43.45,13.11
US,88,28.0,David Girard 2012 Estate Vineyard Grenache Blanc (El Dorado),Grenache Blanc,David Girard,placerville,38.78,-120.89
France,88,29.0,Domaine Pfister 2011 Tradition Pinot Gris (Alsace),Pinot Gris,Domaine Pfister,obernai,48.59,7.51
US,88,15.0,El Roy 2010 Nelson Vineyards Sauvignon Blanc (Dry Creek Valley),Sauvignon Blanc,El Roy,west hollywood,34.06,-118.35
Italy,88,35.0,Fattoria Le Terrazze 2008 Riserva Sassi Neri  (Conero),Montepulciano,Fattoria Le Terrazze,loreto,43.48,13.61
US,88,30.0,Fox Run 2011 Riesling 10 Hanging Delta Vineyard Riesling (Finger Lakes),Riesling,Fox Run,geneva,42.73,-76.97
France,88,20.0,Frédéric Mallo 2010 Cuvée Saint-Jacques Gewurztraminer (Alsace),Gewürztraminer,Frédéric Mallo,colmar,48.18,7.31
Chile,88,18.0,Garces Silva 2013 Boya Sauvignon Blanc (Leyda Valley),Sauvignon Blanc,Garces Silva,san antonio,-33.68,-71.5
South Africa,88,29.0,Fairview 2010 Primo Pinotage (Paarl),Pinotage,Fairview,paarl,-33.77,18.92
South Africa,87,19.0,Morgenhof 2011 Estate Chenin Blanc (Stellenbosch),Chenin Blanc,Morgenhof,stellenbosch,-33.89,18.86
Italy,87,18.0,Vicari 2011 Del Pozzo Buono  (Rosso Piceno),Red Blend,Vicari,jesi,43.6,13.21
US,87,45.0,Vie Winery 2010 White Hawk Vineyard Syrah (Santa Barbara County),Syrah,Vie Winery,san francisco,37.82,-122.37
US,87,25.0,Vin du Lac 2012 Barrel Select Chardonnay (Columbia Valley (WA)),Chardonnay,Vin du Lac,east wenatchee bench,47.85,-120.04
Australia,88,14.0,Innocent Bystander 2011 Moscato (Victoria),Moscato,Innocent Bystander,healesville,-37.65,145.52
Australia,88,43.0,Katnook Estate 2006 Odyssey Cabernet Sauvignon (Coonawarra),Cabernet Sauvignon,Katnook Estate,mount gambier,-37.33,140.84
US,88,24.0,McCay Cellars 2008 Paisley Red (Lodi),Red Blend,McCay Cellars,lodi,38.13,-121.27
Argentina,88,30.0,Nice 2008 Malbec (Mendoza),Malbec,Nice,san rafael,-34.65,-68.46
Italy,88,17.0,Pieve Vecchia 2008 Pieve dei Monaci  (Maremma),Syrah,Pieve Vecchia,sinalunga,43.28,11.79
Italy,88,15.0,Podere Paganico 2009  Rosso di Montalcino,Sangiovese Grosso,Podere Paganico,sinalunga,43.09,11.54
South Africa,88,19.0,Southern Right 2010 Sauvignon Blanc (Walker Bay),Sauvignon Blanc,Southern Right,hermanus,-34.4,19.22
US,88,28.0,Steppe Cellars 2008 Merlot (Columbia Valley (WA)),Merlot,Steppe Cellars,sunnyside,46.4,-120.05
Australia,88,20.0,Taltarni 2009 Three Monks Fumé Blanc Sauvignon Blanc (South Eastern Australia),Sauvignon Blanc,Taltarni,ararat,-36.97,143.26
Italy,88,36.0,Tenuta Carlina 2009 La Togata  (Rosso di Montalcino),Sangiovese Grosso,Tenuta Carlina,certaldo,43.51,11.08
Argentina,88,29.0,Altocedro 2010 Reserva Malbec (La Consulta),Malbec,Altocedro,lujan,-33.73,-69.12
Italy,88,25.0,Brunelli Martoccia 2010  Rosso di Montalcino,Sangiovese Grosso,Brunelli Martoccia,sinalunga,43.06,11.49
Italy,88,14.0,Cà ed Balos 2011  Moscato d'Asti,Moscato,Cà ed Balos,canelli,44.8,8.25
Spain,88,10.0,Carlos Serres 2010 Serres Tempranillo-Garnacha Rosé (Rioja),Rosé,Carlos Serres,miranda de ebro,42.57,-2.86
Argentina,88,17.0,Nuna 2010 Reserve Malbec (Mendoza),Malbec,Nuna,lujan,-33.18,-68.92
US,87,18.0,Jenner 2010 Chardonnay (Sonoma Coast),Chardonnay,Jenner,healdsburg,38.51,-123.19
US,87,38.0,Liquid Farm 2010 White Hill Chardonnay (Sta. Rita Hills),Chardonnay,Liquid Farm,lompoc,34.64,-120.47
US,87,40.0,Lucia 2010 Chardonnay (Santa Lucia Highlands),Chardonnay,Lucia,gonzales,36.52,-121.45
Spain,87,20.0,Campo Viejo 2004 Gran Reserva  (Rioja),Tempranillo Blend,Campo Viejo,logrono,42.47,-2.48
France,87,14.0,Les Maîtres Vignerons de la Presqu'île de Saint-Tropez 2011 Cave de Saint-Roch les Vignes Rosé (Côtes de Provence),Rosé,Les Maîtres Vignerons de la Presqu'île de Saint-Tropez,sainte-maxime,43.26,6.57
France,87,12.0,Ormilles 2011 Ormilles Rosé (Côtes de Provence),Rosé,Ormilles,gardanne,43.5,5.66
US,87,20.0,Tertulia 2008 Sobra Red (Columbia Valley (WA)),Bordeaux-style Red Blend,Tertulia,college place,46.01,-118.36
Italy,87,21.0,Il Roncal 2010 Ribolla Gialla (Colli Orientali del Friuli),Ribolla Gialla,Il Roncal,cividale del friuli,46.07,13.46
Spain,87,11.0,Stylo 2008 Old Vines Garnacha (Calatayud),Garnacha,Stylo,calatayud,41.33,-1.64
France,87,14.0,Château Gassier 2011 Sables d'Azur Rosé (Côtes de Provence),Rosé,Château Gassier,gardanne,43.5,5.66
France,87,20.0,Château Réal Martin 2011 Perle de Rosé Rosé (Côtes de Provence),Rosé,Château Réal Martin,brignoles,43.46,6.06
Italy,87,24.0,Conte d'Attimis-Maniago 2011 Pinot Grigio (Colli Orientali del Friuli),Pinot Grigio,Conte d'Attimis-Maniago,udine,46.01,13.34
US,89,38.0,Foxen 7200 2012 7200 Cabernet Sauvignon (Happy Canyon of Santa Barbara),Cabernet Sauvignon,Foxen 7200,santa maria,34.82,-120.23
Austria,89,15.0,Kurt Angerer 2014 Kies Grüner Veltliner (Niederösterreich),Grüner Veltliner,Kurt Angerer,krems,48.47,15.59
Italy,89,50.0,Michele Satta 2013 Giovin Re Viognier (Toscana),Viognier,Michele Satta,campiglia marittima,43.16,10.6
US,89,34.0,Refugio Ranch 2012 Red (Santa Ynez Valley),Rhône-style Red Blend,Refugio Ranch,lompoc,34.67,-120.11
Austria,89,21.0,Salomon-Undhof 2014 Franciscus Messwein Grüner Veltliner (Kremstal),Grüner Veltliner,Salomon-Undhof,krems,48.41,15.59
New Zealand,89,25.0,Seifried 2013 Pinot Noir (Nelson),Pinot Noir,Seifried,mapua,-41.3,173.12
New Zealand,89,20.0,Sherwood Estate 2013 Pinot Noir (Waipara Valley),Pinot Noir,Sherwood Estate,amberley,-43.05,172.78
Austria,89,24.0,Umathum 2013 Zweigelt (Burgenland),Zweigelt,Umathum,neusiedl am see,47.83,16.93
US,89,45.0,Flying Dreams 2011 Reserve Tempranillo (Columbia Valley (WA)),Tempranillo,Flying Dreams,woodinville,47.77,-122.15
US,89,16.0,Hazlitt 1852 Vineyards 2013 Unoaked Chardonnay (Finger Lakes),Chardonnay,Hazlitt 1852 Vineyards,geneva,42.51,-76.88
New Zealand,89,90.0,Giesen 2011 Clayvin Single Vineyard Selection Pinot Noir (Marlborough),Pinot Noir,Giesen,havelock,-41.49,173.82
South Africa,89,20.0,Groot Constantia 2012 Pinotage (Constantia),Pinotage,Groot Constantia,cape town,-34.03,18.42
Italy,89,55.0,Gualdo del Re 2010 Amansio Passito Aleatico (Val di Cornia Suvereto),Aleatico,Gualdo del Re,campiglia marittima,43.06,10.68
Italy,89,17.0,Cappella Sant'Andrea 2013  Vernaccia di San Gimignano,Vernaccia,Cappella Sant'Andrea,certaldo,43.48,11.05
Italy,89,25.0,Castello della Sala 2014 San Giovanni  (Orvieto Classico Superiore),White Blend,Castello della Sala,orvieto,42.8,12.07
Italy,89,25.0,Colle Spinello 2012  Morellino di Scansano,Red Blend,Colle Spinello,frascati,41.85,12.7
France,89,20.0,Commanderie de Peyrassol 2014 Rosé (Côtes de Provence),Rosé,Commanderie de Peyrassol,brignoles,43.38,6.26
France,85,20.0,Chavet Fils 2012 Tradition  (Menetou-Salon),Pinot Noir,Chavet Fils,bourges,47.22,2.49
US,85,28.0,Arizona Stronghold 2011 Site Archive Norte Malvasia (Cochise County),Malvasia,Arizona Stronghold,cottonwood,34.75,-112.03
US,85,13.0,Domaine Laurier NV Brut Sparkling (California),Sparkling Blend,Domaine Laurier,napa,38.26,-122.35
US,85,23.0,CrossKeys 2011 Petit Verdot (Virginia),Petit Verdot,CrossKeys,harrisonburg,38.32,-78.85
Spain,85,13.0,Poema NV Brut Sparkling (Cava),Sparkling Blend,Poema,mozelos,42.12,-8.26
Portugal,85,17.0,Herdade da Gâmbia 2011 Red (Península de Setúbal),Portuguese Red,Herdade da Gâmbia,setubal,38.55,-8.76
US,85,125.0,Ideology Cellars 2010 Reserve Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Ideology Cellars,napa,38.36,-122.34
Hungary,88,19.0,Basilicus 2012 Once Upon a Time White (Tokaj),White Blend,Basilicus,tarcal,48.13,21.35
US,88,29.0,Björnson 2014 Pinot Noir (Eola-Amity Hills),Pinot Noir,Björnson,keizer,45.06,-123.11
Portugal,88,13.0,Casa do Valle 2015 Branco White (Vinho Verde),Portuguese White,Casa do Valle,sobreira,41.52,-7.89
Italy,88,90.0,Claudio Alario 2012 Sorano  (Barolo),Nebbiolo,Claudio Alario,alba,44.65,8.01
France,88,21.0,Clos Venturi 2015 1769 Carcajolu (Vin de France),Carcajolu,Clos Venturi,bastia,42.47,9.21
Georgia,88,20.0,Danieli 2014 Premium Kisi (Kakheti),Kisi,Danieli,akhmeta,42.1,45.39
US,88,39.0,Gehricke 2014 Pinot Noir (Los Carneros),Pinot Noir,Gehricke,sonoma,38.3,-122.44
Italy,88,44.0,Gian Piero Marrone 2011 Riserva  (Barbaresco),Nebbiolo,Gian Piero Marrone,alba,44.64,7.96
US,88,20.0,Troon 2013 Blue Label Zinfandel (Applegate Valley),Zinfandel,Troon,grants pass,42.31,-123.22
US,88,26.0,Willful 2014 Pinot Noir (Willamette Valley),Pinot Noir,Willful,portland,45.51,-122.66
Argentina,88,26.0,Bodega Noemía de Patagonia 2010 A Lisa Malbec (Patagonia),Malbec,Bodega Noemía de Patagonia,general roca,-39.06,-67.31
France,88,42.0,Labouré-Roi 2009 Premier Cru Réserve  (Chablis),Chardonnay,Labouré-Roi,beaune,47.12,4.97
France,88,22.0,Ravoire et Fils 2009 Le Pont Red (Bandol),Rhône-style Red Blend,Ravoire et Fils,salon-de-provence,43.63,5.09
Italy,88,60.0,Speri 2007 La Roggia  (Recioto della Valpolicella Classico),Red Blend,Speri,negrar,45.5,10.92
US,88,24.0,Virage 2010 Rosé (Napa Valley),Rosé,Virage,rapid city,43.95,-103.52
Italy,88,26.0,Zardetto 2010 Tre Venti Brut Millesimato  (Conegliano Valdobbiadene Prosecco Superiore),Glera,Zardetto,vittorio veneto,45.94,12.32
Italy,88,29.0,Bersi Serlini 2005 Brut Cuvèe 4 Millesimato Chardonnay (Franciacorta),Chardonnay,Bersi Serlini,cazzago san martino,45.64,10.02
Italy,88,65.0,Fratelli Muratori 2002 Villa Crespia Iacono Riserva Dosaggio Zero Chardonnay (Franciacorta),Chardonnay,Fratelli Muratori,campiglia marittima,43.06,10.66
Italy,88,30.0,Lantieri de Paratico NV Extra Brut Sparkling (Franciacorta),Sparkling Blend,Lantieri de Paratico,rovato,45.64,9.94
US,88,29.0,Annefield Vineyards 2009 Cabernet Franc (Virginia),Cabernet Franc,Annefield Vineyards,henderson,36.92,-78.62
France,88,65.0,Besserat de Bellefon NV Cuvée des Moines Brut Blanc de Blancs Chardonnay (Champagne),Chardonnay,Besserat de Bellefon,epernay,49.04,3.96
Italy,86,10.0,Natale Verga 2010  Montepulciano d'Abruzzo,Montepulciano,Natale Verga,lentate sul seveso,45.7,9.09
US,86,50.0,Longoria 2011 La Encantada Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Longoria,lompoc,34.64,-120.45
US,86,28.0,Ludwig 2010 Hammerklavier McIntyre Vineyard Pinot Noir-Dornfelder Red (Santa Lucia Highlands),Red Blend,Ludwig,san anselmo,37.97,-122.56
Spain,86,24.0,Marqués de Elciego 2009 Selección  (Rioja),Tempranillo,Marqués de Elciego,logrono,42.51,-2.62
Chile,86,20.0,Matetic 2012 Corralillo Riesling (Casablanca Valley),Riesling,Matetic,san antonio,-33.48,-71.48
US,86,45.0,Peters Family 2009 Sonoma Stage VIneyard Pinot Noir (Sonoma Coast),Pinot Noir,Peters Family,roseland,38.42,-122.85
US,86,22.0,Pure Cru 2010 Purety White (Napa Valley),Bordeaux-style White Blend,Pure Cru,chowchilla,37.04,-120.17
US,86,39.0,Wy'East Vineyards 2010 Pinot Noir (Columbia Gorge (OR)),Pinot Noir,Wy'East Vineyards,washougal,45.63,-121.51
US,86,12.0,Zero One Vintners 2010 Sauce Red (Columbia Valley (WA)),Red Blend,Zero One Vintners,bismarck,46.8,-100.74
